company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
Palo Alto Networks,US,,,Back-office / Ops,"AI-Powered Autonomous Digital Experience Management (ADEM) for Prisma SASE - uses ML/AIOps for smart discovery, insights and AI-driven remediation to detect and resolve outages impacting user experience [Palo Alto Networks ADEM / AIOps (proprietary)]",CONFIRMED,none,,https://www.paloaltonetworks.com/sase/adem,2023-03
Nvidia,US,,,Core / Domain,"ChipNeMo, a custom 43B-parameter domain-adapted LLM trained on NVIDIA's internal data, deployed as an engineering assistant chatbot for GPU/ASIC design engineers, plus EDA script generation and bug-report summarization. [NVIDIA (ChipNeMo, built on NeMo / Llama 2 base)]",CONFIRMED,43 billion parameters; performs as well as or better than general LLMs on internal chip-design tasks,,https://blogs.nvidia.com/blog/llm-semiconductors-chip-nemo/,2023-10
Nvidia,US,,,Software / Code,"Company-wide rollout of the Cursor AI coding assistant to over 30,000 NVIDIA engineers, embedded across the SDLC for code generation, testing, debugging and deployment. [Cursor (Anysphere)]",CONFIRMED,"3x increase in committed code across 30,000+ developers",,https://cursor.com/blog/nvidia,2026-02
Nvidia,US,,,Core / Domain,"AI/ML introduced across chip-design stages including floorplanning and verification, reducing a large GPU design task from roughly 10 months of eight-engineer work to an overnight job. [NVIDIA]",CONFIRMED,"10-month, eight-engineer (~80 person-month) GPU design task reduced to an overnight run",,https://www.tomshardware.com/tech-industry/artificial-intelligence/nvidia-says-ai-cuts-10-month-eight-engineer-gpu-design-task-to-overnight-job-company-is-still-a-long-way-from-ai-designing-chips-without-human-input,2026-04
Nvidia,US,,,Core / Domain,"NVIDIA is the first customer using Cadence's ChipStack AI Super Agent (running on NVIDIA infrastructure) to autonomously verify its own chip designs via dynamic simulation and formal verification. [Cadence ChipStack AI Super Agent + Jasper Formal Verification, on NVIDIA]",CONFIRMED,Over 40x faster RTL validation cycles; five-week verification cycle compressed to under a day,,https://nvidianews.nvidia.com/news/enterprise-software-leaders-build-ai-agents-with-nvidia,2026-05
Nvidia,US,,,Sales / Marketing,"Internal AI sales assistant built with LLMs and retrieval-augmented generation (RAG) to help NVIDIA's sales team quickly surface product and account information. [NVIDIA (NeMo, LLM + RAG)]",CONFIRMED,none,,https://developer.nvidia.com/blog/lessons-learned-from-building-an-ai-sales-assistant/,2025-01
Nvidia,US,,,Customer Support,"'James', an interactive digital-human avatar knowledgeable about NVIDIA and its products, deployed as a customer-service/engagement assistant built on NVIDIA ACE (speech AI, avatar animation, generative AI). [NVIDIA ACE (NIM), ElevenLabs voice]",CONFIRMED,none,,https://blogs.nvidia.com/blog/digital-humans-siggraph-2024/,2024-07
Nvidia,US,,,Back-office / Ops,"NVIDIA's internal supply-chain demand forecasting and planning, integrating SAP IBP with the NVIDIA AI platform to improve forecast accuracy and inventory/planning decisions. [SAP IBP + NVIDIA AI platform]",CONFIRMED,none,,https://diginomica.com/supply-chain-agility-achievable-goal-how-nvidia-uses-sap-business-network-and-ai-enabled-planning,2023
Nvidia,US,,,Sales / Marketing,"NVIDIA uses AI (with Adobe) for digital marketing efficiency, segmenting customers to deliver tailored content and campaigns and improve B2B campaign targeting. [Adobe (Experience Cloud / Sensei), NVIDIA GPUs]",CONFIRMED,none,,https://blog.adobe.com/en/publish/2020/05/14/how-nvidia-uses-ai-to-boost-digital-marketing-efficiency,2020-05
Procter & Gamble,US,,,Back-office / Ops,"chatPG — internal, secure generative AI platform giving ~30,000 employees access to multiple LLMs (built on OpenAI's API in a walled garden, model-agnostic) for document drafting, summarization and analysis, with mandatory governance training [OpenAI (multi-model, Azure OpenAI)]",CONFIRMED,"30,000 users; 8,000 requests in first two hours",,https://consumergoods.com/pgs-chatpg-generative-ai-tool-scaling-across-business,2023
Procter & Gamble,US,,,Customer Support,Project Genie — generative AI agent-assist that synthesizes information from articles and help documents to help 800+ customer service representatives answer consumer questions faster,CONFIRMED,800+ customer service reps supported; reduced question processing time,,https://sloanreview.mit.edu/article/how-procter-gamble-uses-ai-to-unlock-new-insights-from-data/,2024
Procter & Gamble,US,,,Core / Domain,"Perfume Development Digital Suite using Moodify White AI fragrance-design software to model and formulate new scents (including malodor control) in R&D, designing fragrances ~5x faster [Moodify]",CONFIRMED,fragrances developed 5x faster,,https://www.prnewswire.com/il/news-releases/procter--gamble-fragrance-development-group-partners-with-moodify-ai--based-software-solution-for-enhanced-fragrance-design-301945492.html,2023
Procter & Gamble,US,,,Back-office / Ops,"Azure IoT Operations + Azure Arc predictive maintenance and predictive quality: edge sensors on production lines feed AI models that monitor equipment, detect quality issues (e.g. paper towel sheet length, diaper glue) and predict failures across plants in 35+ countries [Microsoft Azure (IoT Operations, Azure Arc)]",CONFIRMED,model deployment time cut up to 90%; unplanned equipment halts dramatically reduced,,https://www.microsoft.com/en/customers/story/25077-procter-and-gamble-iot-operations,2025
Procter & Gamble,US,,,Sales / Marketing,imagePG — generative AI tool that creates and analyzes images and video for advertising and marketing content development,CONFIRMED,none,,https://sloanreview.mit.edu/article/how-procter-gamble-uses-ai-to-unlock-new-insights-from-data/,2025
Procter & Gamble,US,,,Sales / Marketing,Great Idea Generator — generative AI that creates product and advertising concepts from consumer trend data to accelerate the concept-to-shelf timeline,CONFIRMED,none,,https://sloanreview.mit.edu/article/how-procter-gamble-uses-ai-to-unlock-new-insights-from-data/,2025
Procter & Gamble,US,,,Back-office / Ops,insightsPG / askPG — generative AI front ends that let employees query curated internal unstructured data and structured business data in natural language,CONFIRMED,none,,https://sloanreview.mit.edu/article/how-procter-gamble-uses-ai-to-unlock-new-insights-from-data/,2025
Procter & Gamble,US,,,Back-office / Ops,Analytical AI order-optimization system (Brazil) that splits and schedules customer orders into truck-sized loads to improve availability and reduce out-of-stock rates,CONFIRMED,15% reduction in out-of-stock rates,,https://sloanreview.mit.edu/article/how-procter-gamble-uses-ai-to-unlock-new-insights-from-data/,2025
Procter & Gamble,US,,,Sales / Marketing,"Google Cloud data-and-AI platform (BigQuery, TensorFlow/Vertex AI) unifying first- and third-party consumer data for personalization and ML-driven product experiences (e.g. Lumi by Pampers sleep-tracking, Oral-B iO connected intelligence) [Google Cloud (BigQuery, TensorFlow/Vertex AI)]",CONFIRMED,none,,https://www.prnewswire.com/news-releases/google-cloud-helps-power-more-personalized-experience-for-procter--gamble-consumers-301092670.html,2020
Procter & Gamble,US,,,Core / Domain,Pampers 'My Perfect Fit' — AI-driven questionnaire that recommends the optimal diaper size/fit to prevent leaks,CONFIRMED,90% accuracy for leak prevention,,https://sloanreview.mit.edu/article/how-procter-gamble-uses-ai-to-unlock-new-insights-from-data/,2025
PepsiCo,US,,,Customer Support,"Deploying Salesforce Agentforce AI agents across sales, customer service and IT — including autonomous service agents in internal call centers, field/retail engagement, and trade promotion management, built on Data Cloud, Consumer Goods Cloud and Service Cloud. [Salesforce Agentforce]",CONFIRMED,none,,https://www.salesforce.com/customer-stories/pepsico/,2025-06
PepsiCo,US,,,Core / Domain,"Physics-based digital twins and AI agents to simulate and optimize plant operations, warehouses and end-to-end supply chain, validating facility configurations virtually before physical construction. Pilots running in US facilities, scaling globally. [Siemens Digital Twin Composer, NVIDIA Omniverse]",CONFIRMED,20% throughput increase; up to 90% of issues identified before physical modification; 10-15% capex reduction on initial deployment,,https://www.pepsico.com/en/newsroom/press-releases/2025/pepsico-announces-industry-first-ai-and-digital-twin-collaboration-with-siemens-and-nvidia,2025
PepsiCo,US,,,Back-office / Ops,"Enterprise-wide rollout of Microsoft 365 Copilot as the generative AI foundation for the workforce, integrated across Teams, meetings, email, files and chats for over 250,000 employees in 200 countries. [Microsoft 365 Copilot]",CONFIRMED,"90-95% daily active use rate; 250,000+ employees",,https://www.microsoft.com/en/customers/story/26141-pepsico-microsoft-teams,2026-02
PepsiCo,US,,,Core / Domain,"AI-driven demand forecasting predicting daily store-level snack demand from weather, social media, local events, seasonality, pricing and historical sales, optimizing truck stock and orders across thousands of distribution routes and sales reps. [TAZI AI (on AWS)]",CONFIRMED,98% accuracy for 86% of products; truck stock-out rates reduced 4%; average order size +3.1%; SKUs per order +16%,,https://chiefaiofficer.com/how-pepsicos-ai-demand-forecasting-achieved-98-accuracy-and-reduced-stock-outs-by-4/,2025
PepsiCo,US,,,Sales / Marketing,"AI-powered creative production platform generating e-commerce ad/visual media assets, deployed globally to accelerate campaign creative throughput across US and international markets. [IT'SRAPID]",CONFIRMED,Asset creation cut from 2-3 hours to 2-3 minutes; design time from 4-5 weeks to 15 minutes; CTR up to 5X higher,,https://itsrapid.ai/how-pepsico-designs-visual-media-10x-faster-and-boosts-ctrs-by-up-to-82-using-itsrapid/,missing
PepsiCo,US,,,Core / Domain,"Multi-year strategic collaboration using Google Cloud's Gemini Enterprise Agent Platform to build AI agents for supply chain management, go-to-market/in-store execution, data analytics and workforce automation. [Google Cloud Gemini Enterprise Agent Platform (Vertex AI)]",CLAIMED,none,,https://www.pepsico.com/en/newsroom/press-releases/2026/pepsico-deepens-ai-capabilties-with-google-cloud,2026-04
PepsiCo,US,,,Core / Domain,"Computer vision and acoustic AI on Frito-Lay production lines: algorithms analyze the sound and images of chips to automate texture/quality checks, plus predictive maintenance detecting equipment faults like conveyor wear.",CONFIRMED,none,,https://www.forbes.com/sites/bernardmarr/2019/04/05/the-fascinating-ways-pepsico-uses-artificial-intelligence-and-machine-learning-to-deliver-success/,2019
PepsiCo,US,,,Core / Domain,Snackbot autonomous self-driving snack-delivery robots using facial and voice recognition and self-navigation to deliver snacks to designated campus drop points via an ordering app. [Robby Technologies],CONFIRMED,none,,https://www.forbes.com/sites/douglasyu/2019/01/22/pepsico-sees-future-in-artificial-intelligence-after-launching-snack-delivery-robot/,2019-01
PepsiCo,US,,,Back-office / Ops,"AI-powered frontline hiring platform automating resume screening, candidate scheduling, interviews and answering candidate questions to support high-volume frontline recruiting. [Paradox]",CONFIRMED,"Supports ~60,000 hires a year",,https://www.paradox.ai/podcast/hr-leaders-pepsico-blair-bennett-60000-hires,2026
