row_id,vendor,vendor_type,source_phrase,method
10891,Amazon AWS,cloud,AWS generative AI,regex
10902,OpenAI,model,base querying [OpenAI],regex
10905,OpenAI,model,SC GPT - Generative A,regex
10911,NVIDIA,platform,ics solutions [NVIDIA],regex
10923,Amazon AWS,cloud,call auditing [AWS],regex
10939,IBM,platform,c formulation [IBM],regex
10945,NVIDIA,platform,nfrastructure [NVIDIA DGX],regex
10955,Mistral AI,model,er experience [Mistral AI],regex
10956,Mistral AI,model,ice assistant [Mistral AI],regex
10959,Mistral AI,model,lligence tool [Mistral AI],regex
10965,NVIDIA,platform,"ology sectors [NVIDIA AI Factory, NV",regex
10968,Microsoft,platform,GitHub Copilot deployment for,regex
10981,NVIDIA,platform,NVIDIA AI Agent Platf,regex
10982,NVIDIA,platform,NVIDIA Cosmos for def,regex
10983,NVIDIA,platform,manufacturing [NVIDIA],regex
10984,NVIDIA,platform,manufacturing [NVIDIA],regex
10985,NVIDIA,platform,ection system [NVIDIA],regex
11007,Accenture,integrator,Accenture LearnVantage A,regex
11014,Microsoft,platform,ce efficiency [Microsoft],regex
11021,NVIDIA,platform,Factories with NVIDIA DGX systems fo,regex
11034,DeepSeek,model,DeepSeek-R1 reasoning A,regex
11042,Palantir,platform,nd validation [Palantir Technologies],regex
11051,(in-house),inhouse,In-house generative AI for o,regex
11065,OpenAI,model,"ics assistant [OpenAI, Autogen]",regex
11088,Oracle,platform,Oracle Hospitality pl,regex
11089,Google Cloud,cloud,agencies using Google Cloud [Google Cloud],regex
11090,Amazon AWS,cloud,nstration with AWS [AWS],regex
11097,NVIDIA,platform,ent powered by NVIDIA AI architectur,regex
11100,Amazon AWS,cloud,for equipment [AWS],regex
11101,Amazon AWS,cloud,on monitoring [AWS],regex
11117,Salesforce,platform,y enhancement [Salesforce Agentforce 360,regex
11118,Microsoft,platform,GitHub Copilot deployment for,regex
11120,Cohere,model,nfrastructure [Cohere],regex
11137,Microsoft,platform,"rmance, area) [Microsoft, Synopsys]",regex
11146,Google Cloud,cloud,Google Cloud-enabled tech m,regex
11151,Google Cloud,cloud,ment division [Google Cloud],regex
11161,OpenAI,model,aboration with OpenAI for frontier A,regex
11162,Microsoft,platform,ia MCP server [Microsoft],regex
11164,Microsoft,platform,ransformation [Microsoft],regex
11175,Databricks,platform,and reporting [Databricks],regex
11176,OpenAI,model,Azure OpenAI for marketing,regex
11176,Microsoft Azure,cloud,Azure OpenAI for mar,regex
11179,NVIDIA,platform,"ns [Accenture, NVIDIA AI platform]",regex
11179,Accenture,integrator,"ss operations [Accenture, NVIDIA AI pla",regex
11180,Accenture,integrator,s three teams [Accenture],regex
11188,Oracle,platform,sk automation [Oracle],regex
11196,Microsoft,platform,nced platform [Microsoft Azure AI],regex
11196,Microsoft Azure,cloud,orm [Microsoft Azure AI],regex
11197,Oracle,platform,d Procurement [Oracle AI],regex
11198,ServiceNow,platform,th App Engine [ServiceNow App Engine],regex
11199,Microsoft,platform,isk management copilot,regex
11203,Microsoft,platform,in technology [Microsoft Azure IoT],regex
11203,Microsoft Azure,cloud,ogy [Microsoft Azure IoT],regex
11212,Google,model,"[Google Cloud, Gemini 1.5 Pro]",regex
11212,Google Cloud,cloud,"intelligence [Google Cloud, Gemini 1.5 Pr",regex
11223,NVIDIA,platform,optimization [NVIDIA],regex
11236,OpenAI,model,akuten Ichiba [OpenAI],regex
11237,OpenAI,model,SMEs in Japan [OpenAI],regex
11238,OpenAI,model,e maintenance [OpenAI],regex
11239,DeepSeek,model,"igent driving [DeepSeek, StepFun]",regex
11240,NVIDIA,platform,tion vehicles [NVIDIA],regex
11245,Microsoft,platform,nfrastructure [Microsoft],regex
11246,Microsoft,platform,on monitoring [Microsoft],regex
11250,Databricks,platform,on processing [Databricks],regex
11253,Microsoft Azure,cloud,00+ projects) [Azure Red Hat OpenSh,regex
11254,Microsoft,platform,with Azure AI [Microsoft Azure AI Found,regex
11254,Microsoft Azure,cloud,eamlining with Azure AI [Microsoft,regex
11254,Palantir,platform,osoft Azure AI Foundry],regex
11255,Microsoft,platform,solution rate [Microsoft Azure AI Servi,regex
11255,Microsoft Azure,cloud,ate [Microsoft Azure AI Services],regex
11256,Microsoft Azure,cloud,ration cycles [Azure Red Hat],regex
11258,OpenAI,model,tive AI tools [OpenAI ChatGPT Enterp,regex
11261,SAP,platform,on integrating SAP and third-part,regex
11263,OpenAI,model,"AI campaigns [OpenAI, Amazon Audien",regex
11274,IBM,platform,er engagement [IBM Watson],regex
11283,OpenAI,model,ChatGPT deployment acr,regex
11287,NVIDIA,platform,are workflows [NVIDIA],regex
11311,Amazon AWS,cloud,AWS generative AI,regex
11314,Google,model,[Google Cloud Vertex AI],regex
11314,Google Cloud,cloud,and platforms [Google Cloud Vertex AI],regex
11318,ServiceNow,platform,automation on ServiceNow for employee s,regex
11319,NVIDIA,platform,dential homes [NVIDIA],regex
11338,OpenAI,model,Frontline GPT for real-time,regex
11346,Amazon AWS,cloud,deployment on AWS with agentic A,regex
11347,Microsoft,platform,"ration system [Microsoft Power Apps, Da",regex
11364,Amazon AWS,cloud,monetization [Amazon Web Services],regex
11365,Amazon AWS,cloud,AWS designated as,regex
11367,Amazon AWS,cloud,mazon Titan on AWS cloud [AWS (Am,regex
11368,Amazon AWS,cloud,izing content [AWS],regex
11370,Microsoft,platform,Microsoft 365 Copilot de,regex
11375,OpenAI,model,"AI platforms (ChatGPT, Copilot) with",regex
11375,Microsoft,platform,"kout [ChatGPT, Microsoft Copilot, Comme",regex
11378,Amazon AWS,cloud,AI Platform on AWS for insurance,regex
11414,Amazon AWS,cloud,Amazon Bedrock-powered genera,regex
11430,Amazon AWS,cloud,cial services [AWS],regex
11431,Palantir,platform,and diagnosis [Palantir],regex
11437,Microsoft,platform,workplace with Microsoft 365 Copilot [M,regex
11441,Microsoft,platform,Microsoft 365 Copilot de,regex
11442,NVIDIA,platform,ale inference [Nvidia],regex
11444,Microsoft,platform,optimization [Microsoft],regex
11449,Amazon AWS,cloud,technologies [AWS],regex
11456,OpenAI,model,on Maersk.com [ChatGPT],regex
11464,Microsoft,platform,Copilot deployment to,regex
11473,NVIDIA,platform,nfrastructure [NVIDIA GB200 NVL72],regex
11474,SAP,platform,co-innovation [SAP],regex
11480,Amazon AWS,cloud,0M+ documents [AWS],regex
11498,Google,model,risks [Google Gemini],regex
11499,Google Cloud,cloud,Google Cloud collaboration,regex
11501,IBM,platform,g development [IBM],regex
11505,(in-house),inhouse,Proprietary AI-driven investmen,regex
11511,Alibaba Cloud,cloud,airy industry [Alibaba Cloud],regex
11529,Anthropic,model,investigation [Anthropic],regex
11531,IBM,platform,ng experience [IBM],regex
11538,Amazon AWS,cloud,"ce, and sales [AWS]",regex
11543,Microsoft,platform,Microsoft Copilot deploy,regex
11544,Google Cloud,cloud,e and banking [Google Cloud],regex
11548,OpenAI,model,service [Azure OpenAI Service],regex
11548,Microsoft Azure,cloud,tomer service [Azure OpenAI Service,regex
11552,OpenAI,model,ct Center with OpenAI for customer s,regex
11555,(in-house),inhouse,ixi-GEN proprietary generative AI model,regex
11556,OpenAI,model,utomation with OpenAI [OpenAI],regex
11557,OpenAI,model,"productivity [OpenAI, Anthropic Cla",regex
11557,Anthropic,model,"ivity [OpenAI, Anthropic Claude]",regex
11569,OpenAI,model,e development [ChatGPT],regex
11581,Google Cloud,cloud,ith NVIDIA and Google Cloud integration [N,regex
11581,NVIDIA,platform,rm for AI with NVIDIA and Google Clo,regex
11585,Google,model,a extension to Vertex AI [Google Cloud,regex
11585,Google Cloud,cloud,I Toolkit with Google Cloud NetApp Volumes,regex
11587,(in-house),inhouse,NT Byron proprietary platform for accele,regex
11590,Microsoft,platform,and reporting [Microsoft Dynamics 365],regex
11602,Mistral AI,model,rtnership with Mistral AI for ecologi,regex
11606,Microsoft,platform,"S, Databricks, Microsoft]",regex
11606,Amazon AWS,cloud,"architecture [AWS, Databricks, M",regex
11606,Databricks,platform,"itecture [AWS, Databricks, Microsoft]",regex
11613,OpenAI,model,ChatGPT application fo,regex
11622,OpenAI,model,ernal systems [OpenAI],regex
11633,SAP,platform,ementation and SAP integration [G,regex
11635,SAP,platform,ITC) solution [SAP Business AI &,regex
11636,Anthropic,model,"e development [Claude, Cursor]",regex
11642,Google Cloud,cloud,eview built on Google Cloud [Google Cloud],regex
11643,Google Cloud,cloud,"ing [NTT DATA, GCP]",regex
11644,Salesforce,platform,tatus updates [Salesforce],regex
11646,Microsoft,platform,I measurement [Microsoft],regex
11659,Anthropic,model,"etail scaling [Anthropic, delight.ai]",regex
11664,OpenAI,model,services with OpenAI [OpenAI],regex
11668,OpenAI,model,technology SKE-GPT,regex
11675,Amazon AWS,cloud,"Value Machine, AWS]",regex
11681,Amazon AWS,cloud,d prototyping [AWS],regex
11686,SAP,platform,eleration with SAP Datasphere [SA,regex
11697,Oracle,platform,AI embedded in Oracle Fusion Cloud A,regex
11701,Microsoft,platform,Microsoft 365 Copilot an,regex
11744,Google,model,hicles [Google Gemini],regex
11762,Microsoft,platform,sing platform [Microsoft Advertising],regex
11769,Google Cloud,cloud,"tomer service [Google Cloud, Accenture]",regex
11769,Accenture,integrator,"[Google Cloud, Accenture]",regex
11770,Google Cloud,cloud,"is and repair [Google Cloud, Accenture]",regex
11770,Accenture,integrator,"[Google Cloud, Accenture]",regex
11771,Google Cloud,cloud,er management [Google Cloud],regex
11785,Amazon AWS,cloud,ck collection [Amazon Web Services],regex
11786,Amazon AWS,cloud,generative AI [Amazon Web Services],regex
11788,Microsoft,platform,rkplace tools [Microsoft 365 Copilot],regex
11796,NVIDIA,platform,NVIDIA GPU cluster de,regex
11812,TCS,integrator,nt automation [TCS],regex
11813,Microsoft,platform,tion creation [Microsoft],regex
11815,Microsoft,platform,sales support [Microsoft],regex
11825,Google Cloud,cloud,ls deployment [Google Cloud],regex
11826,Google Cloud,cloud,across Africa [Google Cloud],regex
11833,OpenAI,model,productivity [ChatGPT-like],regex
11841,NVIDIA,platform,"tworks (GANs) [NVIDIA GPUs, Hopswork",regex
11855,OpenAI,model,ery answering [OpenAI],regex
11858,Amazon AWS,cloud,m using Amazon SageMaker [Amazon SageMa,regex
11862,C3.ai,platform,optimization [C3 AI],regex
11864,C3.ai,platform,th and safety [C3 AI],regex
11865,Microsoft Azure,cloud,ransformation [Azure],regex
11868,Microsoft,platform,nd area (PPA) [Microsoft],regex
11870,OpenAI,model,icrosoft Azure OpenAI Service],regex
11870,Microsoft,platform,nal knowledge [Microsoft Azure OpenAI S,regex
11870,Microsoft Azure,cloud,dge [Microsoft Azure OpenAI Service,regex
11875,OpenAI,model,e AI products [OpenAI],regex
11880,Microsoft,platform,"neering tasks [Microsoft Azure, Atos Po",regex
11880,Microsoft Azure,cloud,"sks [Microsoft Azure, Atos Polaris",regex
11881,Microsoft,platform,Microsoft 365 Copilot de,regex
11884,Accenture,integrator,n program with Accenture [Accenture],regex
11885,Salesforce,platform,and portfolio [Salesforce Agentforce 360,regex
11886,OpenAI,model,aking moments [OpenAI ChatGPT],regex
11896,OpenAI,model,drug delivery [OpenAI],regex
11903,Accenture,integrator,tion platform [Accenture],regex
11909,Microsoft,platform,NiCE Copilot embedded into,regex
11911,IBM,platform,IBM and EY generat,regex
11913,Microsoft,platform,NiCE Copilot for real-time,regex
11914,IBM,platform,IBM Watsonx respon,regex
11917,SAP,platform,ransformation [SAP Ariba],regex
11923,OpenAI,model,a provision to OpenAI [OpenAI],regex
11924,(in-house),inhouse,NewsGPT - in-house AI tool for newsroo,regex
11935,NVIDIA,platform,eployment with NVIDIA GB200 NVL72 pl,regex
11936,NVIDIA,platform,ions featuring NVIDIA GB300 NVL72 an,regex
11942,Microsoft,platform,deployment of Microsoft Copilot tools,regex
11946,Oracle,platform,lytics and AI [Oracle Analytics],regex
11949,Google Cloud,cloud,ma treatments [Google Cloud],regex
11955,OpenAI,model,icrosoft Azure OpenAI],regex
11955,Microsoft,platform,commendations [Microsoft Azure OpenAI],regex
11955,Microsoft Azure,cloud,ons [Microsoft Azure OpenAI],regex
11962,Microsoft,platform,strengthening [Microsoft],regex
11964,NVIDIA,platform,lysis on GPUs [NVIDIA],regex
11965,Microsoft,platform,rsonalization [Microsoft],regex
11966,Microsoft,platform,re purchasing [Microsoft],regex
11972,Microsoft,platform,ess functions [Microsoft],regex
11973,(in-house),inhouse,In-house AI Agent platform d,regex
11975,Microsoft,platform,tics services [Microsoft Copilot Studio,regex
11975,Microsoft Azure,cloud,"opilot Studio, Azure AI Foundry]",regex
11975,Palantir,platform,"udio, Azure AI Foundry]",regex
11976,Microsoft,platform,il operations [Microsoft Azure],regex
11976,Microsoft Azure,cloud,Azure and AI for rea,regex
11984,Google Cloud,cloud,ation with AI [Google Cloud],regex
11989,IBM,platform,modernization [IBM watsonx],regex
11994,Accenture,integrator,ry automation [Accenture],regex
11999,OpenAI,model,and operation [OpenAI],regex
12004,OpenAI,model,view including ChatGPT [ChatGPT],regex
12006,IBM,platform,nd processing [IBM],regex
12030,Microsoft,platform,"or ecosystems (Microsoft, Google, Guide",regex
12034,OpenAI,model,ee assistance [OpenAI],regex
12037,OpenAI,model,ment platform [OpenAI],regex
12038,Microsoft,platform,AI Hackathon [Microsoft],regex
12047,OpenAI,model,Woori GPT - Generative A,regex
12054,Google Cloud,cloud,m improvement [Google Cloud],regex
12063,(in-house),inhouse,Proprietary AI platform for pro,regex
12073,Amazon AWS,cloud,ive AI [Amazon Bedrock],regex
12074,NVIDIA,platform,NVIDIA-based GenAI pl,regex
12085,Google Cloud,cloud,ce experience [Google Cloud Recommendation,regex
12092,Microsoft,platform,opilot Studio [Microsoft Copilot Studio,regex
12093,Capgemini,integrator,er experience [Capgemini],regex
12095,OpenAI,model,Internal ChatGPT for corporate,regex
12099,IBM,platform,IBM Db2 Analytics,regex
12101,OpenAI,model,ChatGPT Enterprise for,regex
12108,Google,model,on with Google Gemini and BigQuery [,regex
12110,OpenAI,model,"lect students [ChatGPT, Claude, Gemin",regex
12110,Anthropic,model,"ents [ChatGPT, Claude, Gemini]",regex
12110,Google,model,"atGPT, Claude, Gemini]",regex
12112,Microsoft,platform,tate projects [Microsoft],regex
12115,IBM,platform,formulations [IBM],regex
12120,Microsoft,platform,AI copilots and forecasti,regex
12124,Amazon AWS,cloud,ive AI in R&D [AWS],regex
12132,Databricks,platform,onal insights [Databricks AI/BI Genie],regex
12140,Amazon AWS,cloud,ive AI [Amazon Bedrock],regex
12141,OpenAI,model,using GPT-4o [OpenAI GPT-4o],regex
12147,(in-house),inhouse,In-house generative AI chat,regex
12151,NVIDIA,platform,al operations [NVIDIA],regex
12152,Amazon AWS,cloud,nterprise use [AWS],regex
12163,Amazon AWS,cloud,optimization [AWS],regex
12176,(in-house),inhouse,IBK GenAI - proprietary generative AI platf,regex
12177,OpenAI,model,IBK GPT Project - AI f,regex
12181,OpenAI,model,ory workflows [OpenAI],regex
12185,(in-house),inhouse,FAB proprietary GenAI enablement pl,regex
12208,OpenAI,model,PRIMERA GPT - integrated g,regex
12209,C3.ai,platform,optimization [C3 AI],regex
12222,Amazon AWS,cloud,mentation with AWS HealthScribe [,regex
12223,Microsoft,platform,Microsoft AI and digital,regex
12242,NVIDIA,platform,g advancement [NVIDIA],regex
12255,OpenAI,model,cision-making [OpenAI ChatGPT Enterp,regex
12278,Google,model,mplementation (Gemini) [Google Gemin,regex
12289,NVIDIA,platform,"ement [Aleria, NVIDIA]",regex
12290,NVIDIA,platform,"ives) [Aleria, NVIDIA]",regex
12299,Google Cloud,cloud,DD test cases [Google Cloud AI],regex
12305,Microsoft Azure,cloud,t development [Azure],regex
12309,Google,model,[Google Cloud Gemini],regex
12309,Google Cloud,cloud,by agentic AI [Google Cloud Gemini],regex
12311,Mistral AI,model,d IT services [Mistral AI],regex
12324,NVIDIA,platform,n MR machines [NVIDIA AI and acceler,regex
12355,Accenture,integrator,nt transition [Accenture],regex
12364,Microsoft,platform,Generative AI copilot for patient lo,regex
12381,Microsoft,platform,ntegrated into Microsoft Teams [Microso,regex
12386,Microsoft,platform,Microsoft 365 Copilot fo,regex
12387,Microsoft,platform,capabilities [Microsoft Power Platform,regex
12388,SAP,platform,RISE with SAP for AI-driven,regex
12394,Kyndryl,integrator,tion using AI [Kyndryl],regex
12396,Salesforce,platform,ract creation [Salesforce],regex
12398,Oracle,platform,ive analytics [Oracle],regex
12400,Oracle,platform,Oracle Fusion Data In,regex
12409,Amazon AWS,cloud,ltant network [AWS generative AI],regex
12410,Amazon AWS,cloud,ltant network [AWS AI],regex
12419,NVIDIA,platform,yment program [NVIDIA],regex
12438,ServiceNow,platform,SLA tracking [ServiceNow Now Assist],regex
12459,Google Cloud,cloud,rrorism risks [Google Cloud],regex
12460,Microsoft,platform,Microsoft 365 Copilot de,regex
12469,NVIDIA,platform,NVIDIA accelerated co,regex
12470,Google Cloud,cloud,"VantageCloud, Google Cloud, ClearScape An",regex
