company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
Inner Mongolia Yili Industrial Group,CN,Retail & E-commerce,Consumer Staples,Sales / Marketing,AI agents for consumer insight and content marketing and smart ordering and sales assistance,CONFIRMED,none,I,https://www.sohu.com/a/955132720_121924584,2025-09
Gree Electric Appliances,CN,Manufacturing & Robotics,Consumer Discretionary,Core / Domain,Machine-learning optimization of air-conditioner energy efficiency,CLAIMED,~14% energy efficiency gain,I,https://www.sohu.com/a/856234448_121798711,missing
Gree Electric Appliances,CN,Manufacturing & Robotics,Consumer Discretionary,Core / Domain,AI voice-control air conditioners integrating DeepSeek R1 LLM,CLAIMED,none,I,https://www.toutiao.com/article/7480197108927087113/,2025
Mindray Bio-Medical Electronics,CN,Healthcare & Life Sciences,Health Care,Core / Domain,Qiyuan breast/obstetric/cardiac ultrasound large models for real-time tissue feature detection and measurement,CONFIRMED,none,I,https://finance.sina.com.cn,2025-11
Mindray Bio-Medical Electronics,CN,Healthcare & Life Sciences,Health Care,Core / Domain,Ruiying Cloud++ AI Q&A knowledge assistant for ultrasound doctors using DeepSeek R1,CONFIRMED,none,I,https://finance.sina.com.cn,2025
Luxshare Precision Industry,CN,Manufacturing & Robotics,Information Technology,Core / Domain,AI-powered smart-factory quality control with fault diagnosis and predictive maintenance,CONFIRMED,none,P,https://www.luxshare-ict.com/innovate-technology.html,missing
Shenzhen Inovance Technology,CN,Manufacturing & Robotics,Industrials,Core / Domain,Industrial AI model training platform v1.0 and AI-agent intelligent manufacturing ecosystem,CLAIMED,none,I,https://www.sohu.com/a/927249216_122362510,2024
Hangzhou Hikvision Digital Technology,CN,Technology,Information Technology,Core / Domain,Guanlan multi-modal large model for computer vision/NLP AIoT video perception,CONFIRMED,none,P,https://ai.hikvision.com,2025-04
Longi Green Energy Technology,CN,Manufacturing & Robotics,Information Technology,Core / Domain,Full-process AI quality inspection and machine-vision defect detection with root-cause traceability in PV module production,CONFIRMED,defects identified every 18s across 12 strings,P,https://www.longi.com/cn/news/lifecycle-ai-test/,2024
Beijing-Shanghai High Speed Railway,CN,Logistics & Supply Chain,Industrials,Core / Domain,Digital-twin and AI predictive maintenance/PHM system for track and bridge health monitoring,CLAIMED,none,I,https://www.sohu.com/a/1018317666_121956424,2024
China Petroleum & Chemical Corporation (Sinopec),CN,Energy & Utilities,Energy,Core / Domain,Changcheng (Great Wall) petrochemical large model (MoE up to 7T params) with DeepSeek integration,CONFIRMED,over 10bn tokens/day and 270000+ users,P,https://www.sinopecgroup.com/group/000/000/067/67989.shtml,2025-02
China Petroleum & Chemical Corporation (Sinopec),CN,Energy & Utilities,Energy,Back-office / Ops,Enterprise AI platform with 500+ digital employees deployed,CONFIRMED,500+ digital employees,P,https://chinacpc.com.cn/info/2026-07-20/news_11752.html,2026
Shanxi Xinghuacun Fen Wine Factory,CN,Retail & E-commerce,Consumer Staples,Core / Domain,AI quality control integrated with automated distillation in capacity-expansion project,CLAIMED,none,I,https://www.sohu.com,2025
China State Construction Engineering,CN,Real Estate & Construction,Industrials,Core / Domain,National construction-engineering large model R&D initiative for AI in construction,CLAIMED,none,I,https://www.toutiao.com,2024
Wens Foodstuff Group,CN,Agriculture,Consumer Staples,Core / Domain,MuShiTong AI visual monitoring system for digital livestock farming,CONFIRMED,none,I,https://meat360.cn,2026
Wens Foodstuff Group,CN,Agriculture,Consumer Staples,Core / Domain,AI diagnostic/veterinary system for livestock disease detection (with Huawei),CONFIRMED,none,I,https://www.sohu.com,2025
Shaanxi Coal Industry Company,CN,Mining & Materials,Energy,Core / Domain,Visual AI gas/methane safety monitoring and personnel-risk identification model in coal mines,CONFIRMED,none,I,https://www.sohu.com/a/948972972_122362510,2025
Shaanxi Coal Industry Company,CN,Mining & Materials,Energy,Core / Domain,AI-assisted intelligent coal extraction at work face 431301,CLAIMED,industry-leading,I,https://sxgz.shaanxi.gov.cn,2026
Semiconductor Manufacturing International Corporation (SMIC),CN,Manufacturing & Robotics,Information Technology,Core / Domain,Patent filings for ML wafer defect and anomaly detection in semiconductor process (patent-level not confirmed deployed),CLAIMED,none,I,https://www.163.com,2023
Weichai Power,CN,Manufacturing & Robotics,Industrials,Core / Domain,AI-enabled leading-tier intelligent factory and end-to-end AI R&D platform,CONFIRMED,none,P,https://www.weichai.com,2025-11
China United Network Communications (China Unicom),CN,Telecom,Communication,Core / Domain,Yuanjing large model family (1B-34B) and MaaS platform for industry AI,CONFIRMED,none,P,https://www.cnii.com.cn/rmydb/202402/t20240228_547329.html,2024-02
Qingdao Haier (Haier Smart Home),CN,Manufacturing & Robotics,Consumer Discretionary,Core / Domain,HomeGPT / UHome smart-home large model and AI-eye vision system for autonomous home management,CONFIRMED,130M+ registered users,P,https://www.haier.com,2023-11
Sungrow Power Supply,CN,Energy & Utilities,Industrials,Core / Domain,AI energy-storage management (PowerTitan 3.0) with autonomous AI-brain optimization,CONFIRMED,config checks cut from 17 days to 1 hour,P,https://cn.sungrowpower.com/news/1629.html,2024
Bank of Ningbo,CN,Financial Services,Financials,Core / Domain,LLM project department for Q&A search text analysis content generation and intelligent scheduling,CONFIRMED,none,I,https://stock.10jqka.com.cn,2025
TCL Corporation,CN,Manufacturing & Robotics,Information Technology,Core / Domain,X-Intelligence 3.0 vertical large model for display/semiconductor manufacturing (on Qwen3),CONFIRMED,RMB 5.4bn economic benefit in 2024,I,https://news.qq.com/rain/a/20250115A063UT00,2025-12
China International Travel Service (China Tourism Group Duty Free),CN,Retail & E-commerce,Consumer Discretionary,Sales / Marketing,AI consumer-insight and member recognition/recommendation system for duty-free retail,CONFIRMED,none,P,https://www.ctg.cn/article/16470,2024
Hygon Information Technology,CN,Manufacturing & Robotics,Information Technology,Core / Domain,DCU (Deep Computing Unit) AI accelerator chips for large-model training and inference,CONFIRMED,operator coverage over 99%,I,https://finance.sina.com.cn,2025
Huatai Securities,CN,Financial Services,Financials,Core / Domain,AI ZhangLe app with AI stock selection market monitoring and dynamic valuation models,CONFIRMED,dynamic valuation for 1000+ companies,I,https://news.aibase.com/zh/news/23277,2025-10
Poly Real Estate Group (Poly Developments),CN,Real Estate & Construction,Real Estate,Core / Domain,AIGC smart design platform and DeepSeek-V3 smart-home optimization,CLAIMED,18% energy efficiency improvement,I,https://finance.sina.com.cn,2025
Will Semiconductor,CN,Manufacturing & Robotics,Information Technology,Core / Domain,AI-ISP image sensor chips combining CIS with edge AI algorithms for AR/AI glasses,CLAIMED,none,I,https://www.sohu.com,2025
SAIC Motor,CN,Manufacturing & Robotics,Consumer Discretionary,Core / Domain,IM Ultra Agent smart cockpit and autonomous driving with Qwen/DeepSeek LLM integration,CONFIRMED,none,P,https://www.saicmotor.com,2024-03
SAIC Motor,CN,Manufacturing & Robotics,Consumer Discretionary,Core / Domain,L4 robotaxi fleet and autonomous-driving data collection vehicles in Lingang,CONFIRMED,fleet target 10000+ vehicles by 2025,I,https://36kr.com,2024-12
Fuyao Glass Industry Group,CN,Manufacturing & Robotics,Consumer Discretionary,Core / Domain,AI-powered defect detection and quality inspection in auto-glass manufacturing,CLAIMED,detection precision 0.05mm,I,https://www.glacn.cn/news/show-19796.html,missing
China Vanke,CN,Real Estate & Construction,Real Estate,Customer Support,Keke AI customer-service chatbot and AI Brain for smart community operations,CONFIRMED,covers 3800 communities and 6M households,I,https://finance.sina.com.cn,2025-10
Aier Eye Hospital,CN,Healthcare & Life Sciences,Health Care,Core / Domain,AI fundus/retinal screening system detecting diabetic retinopathy and 10+ eye diseases,CONFIRMED,deployed at 168 institutions serving 2.64M+ patients,P,https://ai.aierchina.com/mainProject/,2025
Guotai Junan Securities,CN,Financial Services,Financials,Core / Domain,Junhong Lingxi multimodal securities large model and AI investment-advisory assistant,CONFIRMED,100bn+ parameter multimodal model,I,https://news.qq.com,2024-03
Foshan Haitian Flavouring & Food,CN,Retail & E-commerce,Consumer Staples,Core / Domain,AI image-recognition soybean selection and AI electronic-nose fermentation quality control,CONFIRMED,inspects 2.5 trillion soybeans/year,I,https://www.haday.com/supply-chain/lighting-factory/,2026
China Cosco Holdings (COSCO Shipping Holdings),CN,Logistics & Supply Chain,Industrials,Core / Domain,Hi-Dolphin maritime large model and L4 autonomous driving for port operations,CONFIRMED,none,P,https://hidolphin.myvessel.cn,2025
Chongqing Zhifei Biological Products,CN,Healthcare & Life Sciences,Health Care,Core / Domain,AI-assisted vaccine R&D team with DeepSeek collaboration for drug discovery,CLAIMED,none,I,https://caifuhao.eastmoney.com,2025
Focus Media Information Technology,CN,Media / Entertainment / Gaming,Communication,Sales / Marketing,ZhongZhi AI ad-marketing large model on Tongyi/DeepSeek for targeting and placement,CONFIRMED,none,I,https://www.aliyun.com/customer-stories/media-and-entertainment-2024-focusmedia,2024
Beijing Kingsoft Office Software,CN,Technology,Information Technology,Core / Domain,WPS AI office assistant with document writing PPT generation and table analysis,CONFIRMED,none,P,https://home.wps.cn/topic/10605,2023-07
Daqin Railway,CN,Logistics & Supply Chain,Industrials,Core / Domain,AI fault detection and autonomous heavy-haul convoy driving for 35000-ton coal trains,CONFIRMED,processes 5.8M+ inspection images per shift,I,https://news.cctv.com/2026/01/21/ARTIZKIIu90l9BJCb6nMaLvF260121.shtml,2026-01
Jiangsu Yanghe Brewery Joint-Stock,CN,Retail & E-commerce,Consumer Staples,Core / Domain,Intelligent brewing workshop 115 with IoT/AI and digital data-integration system,CLAIMED,none,I,https://www.chinanews.com.cn,2023-09
China Everbright Bank,CN,Financial Services,Financials,Core / Domain,AI risk-control platform with 120+ algorithm models and intelligent analysis tools,CONFIRMED,120+ models across 840 scenarios,I,https://www.sohu.com/a/933061056_122362510,2025
Dawning Information Industry (Sugon),CN,Technology,Information Technology,Core / Domain,ScaleX640 AI super node and 10000+ card AI super clusters for large-model infrastructure,CONFIRMED,640 GPUs per cabinet and 30000+ cards deployed,I,https://finance.sina.com.cn/roll/2026-02-06/doc-inhkvzui8162404.shtml,2025-11
China Life,CN,Insurance,Finance,Core / Domain,AI claims processing and intelligent underwriting with DeepSeek LLM integration,CONFIRMED,second-level claims settlement,I,https://finance.sina.com.cn,2025
Power Assets Holdings,CN,Energy & Utilities,Utilities,Core / Domain,HK Electric SmartLink low-voltage grid AI monitoring and Huawei IDS smart-grid optimization,CONFIRMED,99.999% supply reliability,I,https://e.huawei.com,2025
Sino Biopharm,CN,Healthcare & Life Sciences,Commerce & Industry,Core / Domain,AI drug-discovery platform spanning target prediction molecular design and clinical management,CONFIRMED,none,P,https://www.sbpgroup.com/news-center/dynamic/24918.html,2025
Cenovus Energy,CA,Energy & Utilities,Energy,Core / Domain,Patent for artificial neural networks analyzing 4D seismic data to predict reservoir changes and optimize production,CONFIRMED,none,I,https://www.offshore-technology.com/data-insights/cenovus-energy-gets-grant-for-analyzing-reservoir-changes-during-production-to-increase-production-efficiency/,2024-04
Constellation Software,CA,Technology,Software,Core / Domain,"Stella AI, enterprise AI agent for homebuilders launched by subsidiary Constellation HomeBuilder Systems delivering decision-ready insights",CONFIRMED,none,P,https://www.constellationhb.com/our-news/constellation-homebuilder-systems-announces-stella-ai-the-purpose-built-ai-agent-delivering-instant-decision-ready-insights-for-homebuilders/,2026-02
George Weston,CA,Retail & E-commerce,Consumer Staples,Sales / Marketing,Subsidiary Loblaw enables AI shopping via PC Express app in ChatGPT and Google Gemini/AI Mode for product discovery,CONFIRMED,none,I,https://toronto.citynews.ca/2026/02/19/loblaw-partners-with-google-to-allow-customers-to-shop-through-ai-mode-and-gemini/,2026-02
Power Corporation of Canada,CA,Insurance,Financials,Customer Support,Subsidiary Canada Life deployed AI-powered contact center (Cali chatbot) on Amazon Connect across 21 business units,CONFIRMED,~$7.5M H1 2025 savings,I,https://www.youtube.com/watch?v=IFIk6dk-8fI,2025
Saputo,CA,Retail & E-commerce,Consumer Staples,Back-office / Ops,Adopting artificial intelligence to increase operational efficiency across dairy processing operations,CLAIMED,none,I,https://www.lapresse.ca/affaires/entreprises/2025-06-06/saputo-presse-le-pas-vers-l-intelligence-artificielle.php,2025-06
CapitaLand Ascendas REIT,SG,Real Estate & Construction,Real Estate,Core / Domain,AI-driven chiller/HVAC energy optimization and predictive fault diagnostics integrated with building management systems (CapitaLand manager-level platform),CLAIMED,none,I,https://www.capitaland.com/en/about-capitaland/sustainability/sustainabilityxchallenge/innovations.html,2024
CapitaLand Integrated Commercial Trust,SG,Real Estate & Construction,Real Estate,Core / Domain,AI energy/HVAC optimization and predictive fault diagnostics across CapitaLand-managed properties (CLI group sustainability platform covering CICT),CLAIMED,none,I,https://www.capitaland.com/content/dam/capitalandinvestment/sustainability/global-sustainability-reports/CLI-GSR-2024.pdf,2024
Keppel DC REIT,SG,Real Estate & Construction,Real Estate,Core / Domain,"Keppel Operations Nerve Centre with proprietary Infrastructure Intelligence platform using AI/ML for real-time data centre monitoring, analytics and AI-enabled modular cooling optimization",CONFIRMED,none,I,https://mbt.midea.com/global/news/midea-and-keppel-partner-to-collaborate-on-ai-enabled-modular-cooling-solutions-opportunities-across-asia,2025
